timestamp, name, driver_version, temperature.gpu, utilization.gpu [%], utilization.memory [%], memory.total [MiB], memory.free [MiB], memory.used [MiB]
2024/04/19 18:04:56.273, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:56.274, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:58.275, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 9 %, 4 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:04:58.275, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:58.276, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:04:58.277, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:00.278, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:00.279, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:00.280, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:00.281, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:02.282, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:02.283, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:02.284, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:02.285, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:04.286, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:04.287, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:04.287, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:04.288, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:06.289, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 40 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:06.290, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:06.291, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:06.292, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:08.293, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:08.294, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:08.294, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:08.295, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:10.296, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:10.297, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:10.298, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:10.298, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:12.299, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 78, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:12.301, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:12.301, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:12.302, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:14.303, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:14.304, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:14.305, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:14.306, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:16.307, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:16.308, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:16.309, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:16.310, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:18.311, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:18.312, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:18.313, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:18.314, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:20.315, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:20.316, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:20.317, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:20.317, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:22.318, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:22.319, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:22.320, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:22.321, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:24.322, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:24.322, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:24.323, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:24.324, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:26.325, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:26.326, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:26.327, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:26.328, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:28.329, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:28.330, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:28.330, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:28.331, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:30.332, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:30.333, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:30.334, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:30.335, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:32.336, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:32.337, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:32.338, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:32.339, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:34.340, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:34.340, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:34.341, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:34.342, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:36.343, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:36.344, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:36.345, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:36.345, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:38.347, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:38.347, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:38.348, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:38.349, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:40.350, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:40.351, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:40.352, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:40.353, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:42.354, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:42.355, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:42.356, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:42.357, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:44.358, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:44.359, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:44.360, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:44.361, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:46.362, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:46.363, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:46.364, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:46.364, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:48.365, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:48.366, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:48.367, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:48.368, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:50.369, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:50.369, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:50.370, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:50.371, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:52.372, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:52.373, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:52.374, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:52.375, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:54.376, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:54.377, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:54.378, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:54.379, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:56.380, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:56.381, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:56.382, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:56.383, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:58.384, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:05:58.385, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:58.386, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:05:58.387, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:00.388, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:00.389, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:00.389, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:00.390, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:02.391, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:02.392, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:02.393, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:02.394, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:04.395, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:04.396, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:04.397, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:04.398, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:06.399, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:06.400, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:06.401, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:06.402, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:08.403, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:08.404, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:08.405, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:08.405, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:10.407, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:10.408, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:10.409, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:10.410, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:12.411, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 37 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:12.412, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:12.413, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:12.414, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:14.415, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:14.416, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:14.417, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:14.418, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:16.419, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:16.420, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:16.421, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:16.422, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:18.423, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:18.424, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:18.425, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:18.426, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:20.427, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 79, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:20.428, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:20.428, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:20.429, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:22.431, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 39 %, 11264 MiB, 4400 MiB, 6610 MiB
2024/04/19 18:06:22.431, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 37, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:22.432, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 30, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:22.433, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 31, 0 %, 0 %, 11264 MiB, 11002 MiB, 8 MiB
2024/04/19 18:06:24.434, NVIDIA GeForce RTX 2080 Ti, 525.125.06, 80, 99 %, 38 %, 11264 MiB, 4400 MiB, 6610 MiB
